ID,Station,Section,Side,X,Y,Z
424,13,7,,9967.55,384.18,2027.97
425,13,8,,9967.55,0.0,2067.7
426,13,9,,9967.55,-384.18,2027.97
427,13,10,,9967.55,-753.6,1910.31
428,13,11,,9967.55,-1094.05,1719.23
429,13,12,,9967.55,-1392.46,1462.09
430,13,13,,9967.55,-1637.37,1148.76
431,13,14,,9967.55,-1819.34,791.28
432,13,15,,9967.55,-1931.4,403.39
433,13,16,,9967.55,-1969.24,0.0
434,13,17,,9967.55,-1931.4,-403.39
435,13,18,,9967.55,-1819.34,-791.28
436,13,19,,9967.55,-1637.37,-1148.76
437,13,20,,9967.55,-1392.46,-1462.09
438,13,21,,9967.55,-1094.05,-1719.23
439,13,22,,9967.55,-753.6,-1910.31
440,13,23,,9967.55,-384.18,-2027.97
441,13,24,,9967.55,-0.0,-2067.7
442,13,25,,9967.55,384.18,-2027.97
443,13,26,,9967.55,753.6,-1910.31
444,13,27,,9967.55,1094.05,-1719.23
445,13,28,,9967.55,1392.46,-1462.09
446,13,29,,9967.55,1637.37,-1148.76
447,13,30,,9967.55,1819.34,-791.28
448,13,31,,9967.55,1931.4,-403.39
449,14,0,,10734.29,1970.46,0.0
450,14,1,,10734.29,1932.6,403.64
451,14,2,,10734.29,1820.47,791.77
452,14,3,,10734.29,1638.38,1149.46
453,14,4,,10734.29,1393.32,1462.99
454,14,5,,10734.29,1094.73,1720.3
455,14,6,,10734.29,754.06,1911.49
456,14,7,,10734.29,384.42,2029.23
457,14,8,,10734.29,0.0,2068.98
458,14,9,,10734.29,-384.42,2029.23
459,14,10,,10734.29,-754.06,1911.49
460,14,11,,10734.29,-1094.73,1720.3
461,14,12,,10734.29,-1393.32,1462.99
462,14,13,,10734.29,-1638.38,1149.46
463,14,14,,10734.29,-1820.47,791.77
464,14,15,,10734.29,-1932.6,403.64
465,14,16,,10734.29,-1970.46,0.0
466,14,17,,10734.29,-1932.6,-403.64
467,14,18,,10734.29,-1820.47,-791.77
468,14,19,,10734.29,-1638.38,-1149.46
469,14,20,,10734.29,-1393.32,-1462.99
470,14,21,,10734.29,-1094.73,-1720.3
471,14,22,,10734.29,-754.06,-1911.49
472,14,23,,10734.29,-384.42,-2029.23
473,14,24,,10734.29,-0.0,-2068.98
474,14,25,,10734.29,384.42,-2029.23
475,14,26,,10734.29,754.06,-1911.49
476,14,27,,10734.29,1094.73,-1720.3
477,14,28,,10734.29,1393.32,-1462.99
478,14,29,,10734.29,1638.38,-1149.46
479,14,30,,10734.29,1820.47,-791.77
480,14,31,,10734.29,1932.6,-403.64
481,15,0,,11501.02,1970.94,0.0
482,15,1,,11501.02,1933.07,403.74
483,15,2,,11501.02,1820.91,791.96
484,15,3,,11501.02,1638.78,1149.74
485,15,4,,11501.02,1393.66,1463.35
486,15,5,,11501.02,1094.99,1720.71
487,15,6,,11501.02,754.25,1911.95
488,15,7,,11501.02,384.51,2029.72
489,15,8,,11501.02,0.0,2069.49
490,15,9,,11501.02,-384.51,2029.72
491,15,10,,11501.02,-754.25,1911.95
492,15,11,,11501.02,-1094.99,1720.71
493,15,12,,11501.02,-1393.66,1463.35
494,15,13,,11501.02,-1638.78,1149.74
495,15,14,,11501.02,-1820.91,791.96
496,15,15,,11501.02,-1933.07,403.74
497,15,16,,11501.02,-1970.94,0.0
498,15,17,,11501.02,-1933.07,-403.74
499,15,18,,11501.02,-1820.91,-791.96
500,15,19,,11501.02,-1638.78,-1149.74
501,15,20,,11501.02,-1393.66,-1463.35
502,15,21,,11501.02,-1094.99,-1720.71
503,15,22,,11501.02,-754.25,-1911.95
504,15,23,,11501.02,-384.51,-2029.72
505,15,24,,11501.02,-0.0,-2069.49
506,15,25,,11501.02,384.51,-2029.72
507,15,26,,11501.02,754.25,-1911.95
508,15,27,,11501.02,1094.99,-1720.71
509,15,28,,11501.02,1393.66,-1463.35
510,15,29,,11501.02,1638.78,-1149.74
511,15,30,,11501.02,1820.91,-791.96
512,15,31,,11501.02,1933.07,-403.74
513,16,0,,12267.76,1971.42,0.0
514,16,1,,12267.76,1933.54,403.83
515,16,2,,12267.76,1821.35,792.15
516,16,3,,12267.76,1639.17,1150.02
517,16,4,,12267.76,1394.0,1463.7
518,16,5,,12267.76,1095.26,1721.13
519,16,6,,12267.76,754.43,1912.42
520,16,7,,12267.76,384.6,2030.21
521,16,8,,12267.76,0.0,2069.99
522,16,9,,12267.76,-384.6,2030.21
523,16,10,,12267.76,-754.43,1912.42
524,16,11,,12267.76,-1095.26,1721.13
525,16,12,,12267.76,-1394.0,1463.7
526,16,13,,12267.76,-1639.17,1150.02
527,16,14,,12267.76,-1821.35,792.15
528,16,15,,12267.76,-1933.54,403.83
529,16,16,,12267.76,-1971.42,0.0
530,16,17,,12267.76,-1933.54,-403.83
531,16,18,,12267.76,-1821.35,-792.15
532,16,19,,12267.76,-1639.17,-1150.02
533,16,20,,12267.76,-1394.0,-1463.7
534,16,21,,12267.76,-1095.26,-1721.13
535,16,22,,12267.76,-754.43,-1912.42
536,16,23,,12267.76,-384.6,-2030.21
537,16,24,,12267.76,-0.0,-2069.99
538,16,25,,12267.76,384.6,-2030.21
539,16,26,,12267.76,754.43,-1912.42
540,16,27,,12267.76,1095.26,-1721.13
541,16,28,,12267.76,1394.0,-1463.7
542,16,29,,12267.76,1639.17,-1150.02
543,16,30,,12267.76,1821.35,-792.15
544,16,31,,12267.76,1933.54,-403.83
545,17,0,,13034.49,1971.9,0.0
546,17,1,,13034.49,1934.01,403.93
547,17,2,,13034.49,1821.79,792.34
548,17,3,,13034.49,1639.57,1150.3
549,17,4,,13034.49,1394.34,1464.06
550,17,5,,13034.49,1095.53,1721.55
551,17,6,,13034.49,754.61,1912.88
552,17,7,,13034.49,384.7,2030.71
553,17,8,,13034.49,0.0,2070.49
554,17,9,,13034.49,-384.7,2030.71
555,17,10,,13034.49,-754.61,1912.88
556,17,11,,13034.49,-1095.53,1721.55
557,17,12,,13034.49,-1394.34,1464.06
558,17,13,,13034.49,-1639.57,1150.3
559,17,14,,13034.49,-1821.79,792.34
560,17,15,,13034.49,-1934.01,403.93
561,17,16,,13034.49,-1971.9,0.0
562,17,17,,13034.49,-1934.01,-403.93
563,17,18,,13034.49,-1821.79,-792.34
564,17,19,,13034.49,-1639.57,-1150.3
565,17,20,,13034.49,-1394.34,-1464.06
566,17,21,,13034.49,-1095.53,-1721.55
567,17,22,,13034.49,-754.61,-1912.88
568,17,23,,13034.49,-384.7,-2030.71
569,17,24,,13034.49,-0.0,-2070.49
570,17,25,,13034.49,384.7,-2030.71
571,17,26,,13034.49,754.61,-1912.88
572,17,27,,13034.49,1095.53,-1721.55
573,17,28,,13034.49,1394.34,-1464.06
574,17,29,,13034.49,1639.57,-1150.3
575,17,30,,13034.49,1821.79,-792.34
576,17,31,,13034.49,1934.01,-403.93
577,18,0,,13801.22,1972.38,0.0
578,18,1,,13801.22,1934.48,404.03
579,18,2,,13801.22,1822.24,792.54
580,18,3,,13801.22,1639.97,1150.58
581,18,4,,13801.22,1394.68,1464.41
582,18,5,,13801.22,1095.79,1721.97
583,18,6,,13801.22,754.8,1913.35
584,18,7,,13801.22,384.79,2031.2
585,18,8,,13801.22,0.0,2070.99
586,18,9,,13801.22,-384.79,2031.2
587,18,10,,13801.22,-754.8,1913.35
588,18,11,,13801.22,-1095.79,1721.97
589,18,12,,13801.22,-1394.68,1464.41
590,18,13,,13801.22,-1639.97,1150.58
591,18,14,,13801.22,-1822.24,792.54
592,18,15,,13801.22,-1934.48,404.03
593,18,16,,13801.22,-1972.38,0.0
594,18,17,,13801.22,-1934.48,-404.03
595,18,18,,13801.22,-1822.24,-792.54
596,18,19,,13801.22,-1639.97,-1150.58
597,18,20,,13801.22,-1394.68,-1464.41
598,18,21,,13801.22,-1095.79,-1721.97
599,18,22,,13801.22,-754.8,-1913.35
600,18,23,,13801.22,-384.79,-2031.2
601,18,24,,13801.22,-0.0,-2070.99
602,18,25,,13801.22,384.79,-2031.2
603,18,26,,13801.22,754.8,-1913.35
604,18,27,,13801.22,1095.79,-1721.97
605,18,28,,13801.22,1394.68,-1464.41
606,18,29,,13801.22,1639.97,-1150.58
607,18,30,,13801.22,1822.24,-792.54
608,18,31,,13801.22,1934.48,-404.03
609,19,0,,14567.96,1972.85,0.0
610,19,1,,14567.96,1934.95,404.13
611,19,2,,14567.96,1822.68,792.73
612,19,3,,14567.96,1640.37,1150.86
613,19,4,,14567.96,1395.02,1464.77
614,19,5,,14567.96,1096.06,1722.39
615,19,6,,14567.96,754.98,1913.81
616,19,7,,14567.96,384.88,2031.69
617,19,8,,14567.96,0.0,2071.5
618,19,9,,14567.96,-384.88,2031.69
619,19,10,,14567.96,-754.98,1913.81
620,19,11,,14567.96,-1096.06,1722.39
621,19,12,,14567.96,-1395.02,1464.77
622,19,13,,14567.96,-1640.37,1150.86
623,19,14,,14567.96,-1822.68,792.73
624,19,15,,14567.96,-1934.95,404.13
625,19,16,,14567.96,-1972.85,0.0
626,19,17,,14567.96,-1934.95,-404.13
627,19,18,,14567.96,-1822.68,-792.73
628,19,19,,14567.96,-1640.37,-1150.86
629,19,20,,14567.96,-1395.02,-1464.77
630,19,21,,14567.96,-1096.06,-1722.39
631,19,22,,14567.96,-754.98,-1913.81
632,19,23,,14567.96,-384.88,-2031.69
633,19,24,,14567.96,-0.0,-2071.5
634,19,25,,14567.96,384.88,-2031.69
